0.0    0.0
0.49997500020833263    0.004999916667083332
0.9998000066665778    0.01999866669333308
1.4993250506234812    0.04499325030374349
1.9984002133219558    0.07997866837326832
2.4968756509874157    0.12494792317669583
2.9946016198056125    0.17989201943833377
3.4914285008864785    0.2447999656813647
3.9872068252104778    0.3196587758766908
4.481787298553974    0.4044534713910497
4.975020826390129    0.4991670832341408
5.466758538761832    0.6037806546044615
5.956851815123198    0.7182732437335162
6.445152309146122    0.8426219270280166
6.93151197348846    0.9768018025096554
7.415783084520317    1.1207859935519942
7.897818267005015    1.2745456529139678
8.377470518731267    1.4380499670694662
8.854593235093093    1.6112661608324177
9.329040233614068    1.7941595022767554
9.800665778412416    1.9866933079506122
10.269324604603558    2.1888289483840455
10.73487194263666    2.4005258538895626
11.19716354256181    2.6217415206546666
11.656055698224357    2.852431517125615
12.11140527138306    3.0925494906815367
12.563069715748671    3.3420471745980165
13.010907100939523    3.6008743952992206
13.454776136350793    3.868979079897593
13.894536194934108    4.146307264020115
14.330047336884089    4.432803099920093
14.761170333228558    4.728408864873375
15.187766689319053    5.033064969857884
15.609698668218385    5.346709968515328
16.026829313981885    5.669280566393844
16.43902247482913    6.0007116304703985
16.846142826202826    6.340936198951619
17.248055893711637    6.689885491351797
17.644628075953694    7.047488918846671
18.035726667217606    7.413674094901648
18.421219880057702    7.788366846173011
18.800976867740406    8.17149122368067
19.174867746558473    8.562969514250973
19.542763618010028    8.962722252228032
19.904536590839193    9.370668231451992
20.26005980293523    9.78672451750268
20.60920744308708    10.210806460206955
20.95185477259023    10.642827706408104
21.28787814670282    11.08270021299559
21.617155035947974    11.53033426019337
21.939564047259317    11.985638465105076
22.254984944966658    12.448519795514141
22.563298671618895    12.918883583937156
22.864387368641168    13.396633541928445
23.158134396823254    13.881671774634055
23.444424356636407    14.373898795593128
23.723143108375652    14.873213541784736
23.99417779212466    15.379513388918122
24.25741684754042    15.892694166964333
24.512750033454825    16.412650175927123
24.76006844729035    16.93927420185106
24.999264544287122    17.47245753306468
25.230232156538552    18.01208997665646
25.452866511832784    18.55805987518149
25.667064252297365    19.110254123596548
25.872723452844316    19.668558186421286
26.069743639413048    20.232856115123315
26.258025807008448    20.80303056572475
26.43747243753155    21.378962816627933
26.60798751740018    21.960532786657893
26.769476554957098    22.547619053319185
26.92184659766304    23.14009887126455
27.065006249072223    23.737848190973033
27.19886568558777    24.340741677634973
27.323336672994753    24.948652730241367
27.438332582768282    25.56145350087503
27.5437684081544    26.17901491420095
27.639560780021316    26.801206687153233
27.725627982478816    27.427897348815996
27.801889968263325    28.058954260495508
27.868268373886615    28.69424363598091
27.924686534545753    29.333630561990773
27.971069498792158    29.976979018802727
28.007344042957588    30.62415190106345
28.03343868533494    31.27501103877609
28.049283700111744    31.92941721846244
28.054811131054233    32.58723020449691
28.049954804940054    33.24830876060947
28.03465034473753    33.91251067155465
28.008835182529513    34.57969276494366
27.972448572179896    35.249710933236756
27.925431601740925    35.922420155892745
27.867727205599287    36.597674521672836
27.799280176359368    37.27532725109564
27.72003717646162    37.955230719040365
27.62994674953447    38.63723647749525
27.52895933147792    39.32119527844792
27.417027261277187    40.00695709691483
27.294104791544648    40.694371154106555
27.160148098788582    41.38328594072576
27.01511529340699    42.073549240394826
26.85896642940495    42.76500815320977
26.691663513834126    43.45750911941751
26.5131705159527    44.150897943213074
26.323453376104478    44.8450198166536
26.122480014315666    45.53971934368589
25.910220338607957    46.23484056428427
25.686646253026574    46.930226978695465
25.45173166538196    47.62572157178717
25.20545249470389    48.32116683749705
24.947786678406754    49.01640480337895
24.678714179164725    49.71127705524264
24.39821699149588    50.40562476188428
24.106279148053893    51.09928869990366
23.802886725626415    51.79210927860534
23.48802785083905    52.48392656497996
23.161692705563848    53.17458030876248
22.82387353203147    53.863909967563934
22.47456463764603    54.5517547320732
22.113762399501713    55.23795355132541
21.741465268600418    55.92234515803358
21.357673773769488    56.60476809397984
20.96239052527887    57.28506073546313
20.55562021815691    57.9630613187994
20.137369635204127    58.638607965871415
19.707647649704292    59.31153870972414
19.266465227832228    59.981691520202496
18.81383543075774    60.64890432962796
18.349773416445153    61.313015058510395
17.874296441147965    61.973861641291684
17.387423860598176    62.63128205211754
16.889177130889863    63.28511433063407
16.37957980905661    63.93519660780551
15.858657553342589    64.58136713174946
15.32643812316678    65.2234642935864
14.7829513787803    65.86132665329949
14.22822928061651    66.4947929656015
