12266.0
9484.5
12819.5
9468.5
11025.0
10369.5
11159.0
13315.5
10622.5
9815.5
11171.0
11186.0
14213.5
11904.0
9715.5
10484.5
10317.5
12142.0
11168.5
12126.5
11398.0
10411.5
10015.5
9731.5
11382.5
11886.5
9450.0
10191.0
9373.0
9872.0
9720.5
10723.5
11838.5
11457.5
11808.0
11047.5
12439.0
9351.0
9945.5
13047.0
13403.0
12838.0
12911.5
13639.5
11481.0
13979.0
13674.0
11075.0
9498.5
11325.5
10393.5
10529.5
9486.5
10728.5
12886.5
11345.0
10107.0
12891.5
10260.0
9709.0
10831.5
12356.5
11005.0
13711.0
13114.5
12606.5
9126.5
12083.5
10605.0
10339.0
10831.0
12158.0
14804.5
11763.5
10434.5
10021.5
11624.5
12696.0
13570.0
11137.5
10829.0
9960.5
10812.5
10960.5
11124.5
12169.5
11276.0
11182.0
10242.0
12025.5
10868.0
13001.5
10955.5
11433.5
10890.5
10191.0
11406.0
10620.5
10160.5
11095.0
